               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.014725,           0.0060682,           0.0030946,             0.99574,             0.99479,              0.9944,              0.8713,            0.012581,           0.0040235,          0.00085426,           0.0030294,           0.0030294,           0.0030294
                 139,            0.014636,           0.0061446,           0.0029635,             0.99572,              0.9949,              0.9944,             0.87166,             0.01258,           0.0040213,          0.00084986,           0.0029706,           0.0029706,           0.0029706
                 140,            0.014518,           0.0060217,           0.0028877,             0.99567,             0.99499,             0.99439,              0.8713,             0.01258,           0.0040198,          0.00084659,           0.0029125,           0.0029125,           0.0029125
                 141,            0.014481,           0.0060212,           0.0029133,             0.99577,             0.99485,             0.99439,             0.87091,             0.01258,           0.0040181,          0.00084306,            0.002855,            0.002855,            0.002855
                 142,            0.014552,           0.0059697,           0.0030445,             0.99576,             0.99489,             0.99439,             0.87138,            0.012579,           0.0040168,          0.00084127,           0.0027981,           0.0027981,           0.0027981
                 143,            0.014435,           0.0059454,           0.0029422,             0.99548,             0.99511,             0.99439,             0.87117,            0.012579,            0.004015,          0.00083881,           0.0027419,           0.0027419,           0.0027419
                 144,            0.014294,           0.0059451,           0.0027607,             0.99542,             0.99507,             0.99439,             0.87106,            0.012579,           0.0040136,          0.00083665,           0.0026864,           0.0026864,           0.0026864
                 145,            0.014294,           0.0059257,           0.0028263,             0.99617,             0.99422,             0.99439,             0.87126,            0.012577,           0.0040115,          0.00083488,           0.0026316,           0.0026316,           0.0026316
                 146,            0.014203,           0.0059083,           0.0027469,             0.99614,             0.99421,             0.99438,             0.87143,            0.012575,           0.0040101,          0.00083537,           0.0025775,           0.0025775,           0.0025775
                 147,            0.014193,           0.0058734,           0.0026928,             0.99615,             0.99415,             0.99439,             0.87177,            0.012575,            0.004009,          0.00083523,           0.0025241,           0.0025241,           0.0025241
                 148,            0.014115,           0.0058468,           0.0026699,             0.99604,             0.99422,             0.99439,             0.87146,            0.012573,           0.0040073,          0.00083296,           0.0024714,           0.0024714,           0.0024714
